order_code,event_type,previous_status,new_status,note,occurred_at,idempotency_key
production_order_2026_00394,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-08-11T16:00:00+07:00,order_event_progress_00394
production_order_2026_00395,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-13T08:00:00+07:00,order_event_status_00395
production_order_2026_00395,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-09-15T16:00:00+07:00,order_event_progress_00395
production_order_2026_00396,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-14T08:00:00+07:00,order_event_status_00396
production_order_2026_00396,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-09-16T16:00:00+07:00,order_event_progress_00396
production_order_2026_00397,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-14T08:00:00+07:00,order_event_status_00397
production_order_2026_00397,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-01-16T16:00:00+07:00,order_event_progress_00397
production_order_2026_00398,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-15T08:00:00+07:00,order_event_status_00398
production_order_2026_00398,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-01-17T16:00:00+07:00,order_event_progress_00398
production_order_2026_00399,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-19T08:00:00+07:00,order_event_status_00399
production_order_2026_00399,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-02-21T16:00:00+07:00,order_event_progress_00399
production_order_2026_00400,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-20T08:00:00+07:00,order_event_status_00400
production_order_2026_00400,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-02-22T16:00:00+07:00,order_event_progress_00400
production_order_2026_00401,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-28T08:00:00+07:00,order_event_status_00401
production_order_2026_00401,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-03-02T16:00:00+07:00,order_event_progress_00401
production_order_2026_00402,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-01T08:00:00+07:00,order_event_status_00402
production_order_2026_00402,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-03-03T16:00:00+07:00,order_event_progress_00402
production_order_2026_00403,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-05T08:00:00+07:00,order_event_status_00403
production_order_2026_00403,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-04-07T16:00:00+07:00,order_event_progress_00403
production_order_2026_00404,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-06T08:00:00+07:00,order_event_status_00404
production_order_2026_00404,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-04-08T16:00:00+07:00,order_event_progress_00404
production_order_2026_00405,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-06T08:00:00+07:00,order_event_status_00405
production_order_2026_00405,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-05-08T16:00:00+07:00,order_event_progress_00405
production_order_2026_00406,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-07T08:00:00+07:00,order_event_status_00406
production_order_2026_00406,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-05-09T16:00:00+07:00,order_event_progress_00406
production_order_2026_00407,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-11T08:00:00+07:00,order_event_status_00407
production_order_2026_00407,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-06-13T16:00:00+07:00,order_event_progress_00407
production_order_2026_00408,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-12T08:00:00+07:00,order_event_status_00408
production_order_2026_00408,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-06-14T16:00:00+07:00,order_event_progress_00408
production_order_2026_00409,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-12T08:00:00+07:00,order_event_status_00409
production_order_2026_00409,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-07-14T16:00:00+07:00,order_event_progress_00409
production_order_2026_00410,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-13T08:00:00+07:00,order_event_status_00410
production_order_2026_00410,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-07-15T16:00:00+07:00,order_event_progress_00410
production_order_2026_00411,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-17T08:00:00+07:00,order_event_status_00411
production_order_2026_00411,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-08-19T16:00:00+07:00,order_event_progress_00411
production_order_2026_00412,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-18T08:00:00+07:00,order_event_status_00412
production_order_2026_00412,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-08-20T16:00:00+07:00,order_event_progress_00412
production_order_2026_00413,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-18T08:00:00+07:00,order_event_status_00413
production_order_2026_00413,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-09-20T16:00:00+07:00,order_event_progress_00413
production_order_2026_00414,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-19T08:00:00+07:00,order_event_status_00414
production_order_2026_00414,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-09-21T16:00:00+07:00,order_event_progress_00414
production_order_2026_00415,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-03T08:00:00+07:00,order_event_status_00415
production_order_2026_00415,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-01-05T16:00:00+07:00,order_event_progress_00415
production_order_2026_00416,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-04T08:00:00+07:00,order_event_status_00416
production_order_2026_00416,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-01-06T16:00:00+07:00,order_event_progress_00416
production_order_2026_00417,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-04T08:00:00+07:00,order_event_status_00417
production_order_2026_00417,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-02-06T16:00:00+07:00,order_event_progress_00417
production_order_2026_00418,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-05T08:00:00+07:00,order_event_status_00418
production_order_2026_00418,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-02-07T16:00:00+07:00,order_event_progress_00418
production_order_2026_00419,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-09T08:00:00+07:00,order_event_status_00419
production_order_2026_00419,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-03-11T16:00:00+07:00,order_event_progress_00419
production_order_2026_00420,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-10T08:00:00+07:00,order_event_status_00420
production_order_2026_00420,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-03-12T16:00:00+07:00,order_event_progress_00420
production_order_2026_00421,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-10T08:00:00+07:00,order_event_status_00421
production_order_2026_00421,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-04-12T16:00:00+07:00,order_event_progress_00421
production_order_2026_00422,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-11T08:00:00+07:00,order_event_status_00422
production_order_2026_00422,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-04-13T16:00:00+07:00,order_event_progress_00422
production_order_2026_00423,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-15T08:00:00+07:00,order_event_status_00423
production_order_2026_00423,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-05-17T16:00:00+07:00,order_event_progress_00423
production_order_2026_00424,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-16T08:00:00+07:00,order_event_status_00424
production_order_2026_00424,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-05-18T16:00:00+07:00,order_event_progress_00424
production_order_2026_00425,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-16T08:00:00+07:00,order_event_status_00425
production_order_2026_00425,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-06-18T16:00:00+07:00,order_event_progress_00425
production_order_2026_00426,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-17T08:00:00+07:00,order_event_status_00426
production_order_2026_00426,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-06-19T16:00:00+07:00,order_event_progress_00426
production_order_2026_00427,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-21T08:00:00+07:00,order_event_status_00427
production_order_2026_00427,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-07-23T16:00:00+07:00,order_event_progress_00427
production_order_2026_00428,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-22T08:00:00+07:00,order_event_status_00428
production_order_2026_00428,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-07-24T16:00:00+07:00,order_event_progress_00428
production_order_2026_00429,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-02T08:00:00+07:00,order_event_status_00429
production_order_2026_00429,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-08-04T16:00:00+07:00,order_event_progress_00429
production_order_2026_00430,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-03T08:00:00+07:00,order_event_status_00430
production_order_2026_00430,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-08-05T16:00:00+07:00,order_event_progress_00430
production_order_2026_00431,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-07T08:00:00+07:00,order_event_status_00431
production_order_2026_00431,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-09-09T16:00:00+07:00,order_event_progress_00431
production_order_2026_00432,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-08T08:00:00+07:00,order_event_status_00432
production_order_2026_00432,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-09-10T16:00:00+07:00,order_event_progress_00432
production_order_2026_00433,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-08T08:00:00+07:00,order_event_status_00433
production_order_2026_00433,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-01-10T16:00:00+07:00,order_event_progress_00433
production_order_2026_00434,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-09T08:00:00+07:00,order_event_status_00434
production_order_2026_00434,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-01-11T16:00:00+07:00,order_event_progress_00434
production_order_2026_00435,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-13T08:00:00+07:00,order_event_status_00435
production_order_2026_00435,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-02-15T16:00:00+07:00,order_event_progress_00435
production_order_2026_00436,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-14T08:00:00+07:00,order_event_status_00436
production_order_2026_00436,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-02-16T16:00:00+07:00,order_event_progress_00436
