receipt_code,warehouse_code,supplier_code,source_module,source_document_code,reference_number,status,idempotency_key,posted_at,notes
receipt_production_2026_00007,wh_finished_south,,production,production_order_2026_00007,production_order_2026_00007,posted,receipt_production_2026_00007,2026-04-13T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00008,wh_finished_north,,production,production_order_2026_00008,production_order_2026_00008,posted,receipt_production_2026_00008,2026-04-14T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00009,wh_finished_south,,production,production_order_2026_00009,production_order_2026_00009,posted,receipt_production_2026_00009,2026-05-14T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00010,wh_finished_north,,production,production_order_2026_00010,production_order_2026_00010,posted,receipt_production_2026_00010,2026-05-15T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00011,wh_finished_south,,production,production_order_2026_00011,production_order_2026_00011,posted,receipt_production_2026_00011,2026-06-19T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00012,wh_finished_north,,production,production_order_2026_00012,production_order_2026_00012,posted,receipt_production_2026_00012,2026-06-20T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00013,wh_finished_south,,production,production_order_2026_00013,production_order_2026_00013,posted,receipt_production_2026_00013,2026-07-20T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00014,wh_finished_north,,production,production_order_2026_00014,production_order_2026_00014,posted,receipt_production_2026_00014,2026-07-21T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00015,wh_finished_south,,production,production_order_2026_00015,production_order_2026_00015,posted,receipt_production_2026_00015,2026-08-05T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00016,wh_finished_north,,production,production_order_2026_00016,production_order_2026_00016,posted,receipt_production_2026_00016,2026-08-06T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00017,wh_finished_south,,production,production_order_2026_00017,production_order_2026_00017,posted,receipt_production_2026_00017,2026-09-06T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00018,wh_finished_north,,production,production_order_2026_00018,production_order_2026_00018,posted,receipt_production_2026_00018,2026-09-07T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00019,wh_finished_south,,production,production_order_2026_00019,production_order_2026_00019,posted,receipt_production_2026_00019,2026-01-11T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00020,wh_finished_north,,production,production_order_2026_00020,production_order_2026_00020,posted,receipt_production_2026_00020,2026-01-12T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00021,wh_finished_south,,production,production_order_2026_00021,production_order_2026_00021,posted,receipt_production_2026_00021,2026-02-12T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00022,wh_finished_north,,production,production_order_2026_00022,production_order_2026_00022,posted,receipt_production_2026_00022,2026-02-13T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00023,wh_finished_south,,production,production_order_2026_00023,production_order_2026_00023,posted,receipt_production_2026_00023,2026-03-17T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00024,wh_finished_north,,production,production_order_2026_00024,production_order_2026_00024,posted,receipt_production_2026_00024,2026-03-18T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00025,wh_finished_south,,production,production_order_2026_00025,production_order_2026_00025,posted,receipt_production_2026_00025,2026-04-18T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00026,wh_finished_north,,production,production_order_2026_00026,production_order_2026_00026,posted,receipt_production_2026_00026,2026-04-19T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00027,wh_finished_south,,production,production_order_2026_00027,production_order_2026_00027,posted,receipt_production_2026_00027,2026-05-23T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00028,wh_finished_north,,production,production_order_2026_00028,production_order_2026_00028,posted,receipt_production_2026_00028,2026-05-24T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00029,wh_finished_south,,production,production_order_2026_00029,production_order_2026_00029,posted,receipt_production_2026_00029,2026-06-04T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00030,wh_finished_north,,production,production_order_2026_00030,production_order_2026_00030,posted,receipt_production_2026_00030,2026-06-05T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00031,wh_finished_south,,production,production_order_2026_00031,production_order_2026_00031,posted,receipt_production_2026_00031,2026-07-09T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00032,wh_finished_north,,production,production_order_2026_00032,production_order_2026_00032,posted,receipt_production_2026_00032,2026-07-10T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00033,wh_finished_south,,production,production_order_2026_00033,production_order_2026_00033,posted,receipt_production_2026_00033,2026-08-10T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00034,wh_finished_north,,production,production_order_2026_00034,production_order_2026_00034,posted,receipt_production_2026_00034,2026-08-11T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00035,wh_finished_south,,production,production_order_2026_00035,production_order_2026_00035,posted,receipt_production_2026_00035,2026-09-15T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00036,wh_finished_north,,production,production_order_2026_00036,production_order_2026_00036,posted,receipt_production_2026_00036,2026-09-16T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00037,wh_finished_south,,production,production_order_2026_00037,production_order_2026_00037,posted,receipt_production_2026_00037,2026-01-16T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00038,wh_finished_north,,production,production_order_2026_00038,production_order_2026_00038,posted,receipt_production_2026_00038,2026-01-17T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00039,wh_finished_south,,production,production_order_2026_00039,production_order_2026_00039,posted,receipt_production_2026_00039,2026-02-21T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00040,wh_finished_north,,production,production_order_2026_00040,production_order_2026_00040,posted,receipt_production_2026_00040,2026-02-22T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00041,wh_finished_south,,production,production_order_2026_00041,production_order_2026_00041,posted,receipt_production_2026_00041,2026-03-02T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00042,wh_finished_north,,production,production_order_2026_00042,production_order_2026_00042,posted,receipt_production_2026_00042,2026-03-03T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00043,wh_finished_south,,production,production_order_2026_00043,production_order_2026_00043,posted,receipt_production_2026_00043,2026-04-07T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00044,wh_finished_north,,production,production_order_2026_00044,production_order_2026_00044,posted,receipt_production_2026_00044,2026-04-08T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00045,wh_finished_south,,production,production_order_2026_00045,production_order_2026_00045,posted,receipt_production_2026_00045,2026-05-08T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00046,wh_finished_north,,production,production_order_2026_00046,production_order_2026_00046,posted,receipt_production_2026_00046,2026-05-09T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00047,wh_finished_south,,production,production_order_2026_00047,production_order_2026_00047,posted,receipt_production_2026_00047,2026-06-13T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00048,wh_finished_north,,production,production_order_2026_00048,production_order_2026_00048,posted,receipt_production_2026_00048,2026-06-14T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00049,wh_finished_south,,production,production_order_2026_00049,production_order_2026_00049,posted,receipt_production_2026_00049,2026-07-14T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00050,wh_finished_north,,production,production_order_2026_00050,production_order_2026_00050,posted,receipt_production_2026_00050,2026-07-15T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00051,wh_finished_south,,production,production_order_2026_00051,production_order_2026_00051,posted,receipt_production_2026_00051,2026-08-19T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00052,wh_finished_north,,production,production_order_2026_00052,production_order_2026_00052,posted,receipt_production_2026_00052,2026-08-20T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00053,wh_finished_south,,production,production_order_2026_00053,production_order_2026_00053,posted,receipt_production_2026_00053,2026-09-20T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00054,wh_finished_north,,production,production_order_2026_00054,production_order_2026_00054,posted,receipt_production_2026_00054,2026-09-21T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00055,wh_finished_south,,production,production_order_2026_00055,production_order_2026_00055,posted,receipt_production_2026_00055,2026-01-05T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00056,wh_finished_north,,production,production_order_2026_00056,production_order_2026_00056,posted,receipt_production_2026_00056,2026-01-06T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00057,wh_finished_south,,production,production_order_2026_00057,production_order_2026_00057,posted,receipt_production_2026_00057,2026-02-06T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00058,wh_finished_north,,production,production_order_2026_00058,production_order_2026_00058,posted,receipt_production_2026_00058,2026-02-07T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00059,wh_finished_south,,production,production_order_2026_00059,production_order_2026_00059,posted,receipt_production_2026_00059,2026-03-11T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00060,wh_finished_north,,production,production_order_2026_00060,production_order_2026_00060,posted,receipt_production_2026_00060,2026-03-12T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00061,wh_finished_south,,production,production_order_2026_00061,production_order_2026_00061,posted,receipt_production_2026_00061,2026-04-12T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00062,wh_finished_north,,production,production_order_2026_00062,production_order_2026_00062,posted,receipt_production_2026_00062,2026-04-13T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00063,wh_finished_south,,production,production_order_2026_00063,production_order_2026_00063,posted,receipt_production_2026_00063,2026-05-17T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00064,wh_finished_north,,production,production_order_2026_00064,production_order_2026_00064,posted,receipt_production_2026_00064,2026-05-18T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00065,wh_finished_south,,production,production_order_2026_00065,production_order_2026_00065,posted,receipt_production_2026_00065,2026-06-18T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00066,wh_finished_north,,production,production_order_2026_00066,production_order_2026_00066,posted,receipt_production_2026_00066,2026-06-19T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00067,wh_finished_south,,production,production_order_2026_00067,production_order_2026_00067,posted,receipt_production_2026_00067,2026-07-23T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00068,wh_finished_north,,production,production_order_2026_00068,production_order_2026_00068,posted,receipt_production_2026_00068,2026-07-24T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00069,wh_finished_south,,production,production_order_2026_00069,production_order_2026_00069,posted,receipt_production_2026_00069,2026-08-04T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00070,wh_finished_north,,production,production_order_2026_00070,production_order_2026_00070,posted,receipt_production_2026_00070,2026-08-05T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00071,wh_finished_south,,production,production_order_2026_00071,production_order_2026_00071,posted,receipt_production_2026_00071,2026-09-09T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00072,wh_finished_north,,production,production_order_2026_00072,production_order_2026_00072,posted,receipt_production_2026_00072,2026-09-10T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00073,wh_finished_south,,production,production_order_2026_00073,production_order_2026_00073,posted,receipt_production_2026_00073,2026-01-10T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00074,wh_finished_north,,production,production_order_2026_00074,production_order_2026_00074,posted,receipt_production_2026_00074,2026-01-11T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00075,wh_finished_south,,production,production_order_2026_00075,production_order_2026_00075,posted,receipt_production_2026_00075,2026-02-15T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00076,wh_finished_north,,production,production_order_2026_00076,production_order_2026_00076,posted,receipt_production_2026_00076,2026-02-16T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00077,wh_finished_south,,production,production_order_2026_00077,production_order_2026_00077,posted,receipt_production_2026_00077,2026-03-16T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00078,wh_finished_north,,production,production_order_2026_00078,production_order_2026_00078,posted,receipt_production_2026_00078,2026-03-17T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00079,wh_finished_south,,production,production_order_2026_00079,production_order_2026_00079,posted,receipt_production_2026_00079,2026-04-21T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00080,wh_finished_north,,production,production_order_2026_00080,production_order_2026_00080,posted,receipt_production_2026_00080,2026-04-22T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00081,wh_finished_south,,production,production_order_2026_00081,production_order_2026_00081,posted,receipt_production_2026_00081,2026-05-02T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00082,wh_finished_north,,production,production_order_2026_00082,production_order_2026_00082,posted,receipt_production_2026_00082,2026-05-03T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00083,wh_finished_south,,production,production_order_2026_00083,production_order_2026_00083,posted,receipt_production_2026_00083,2026-06-07T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
