receipt_code,line_number,item_code,location_code,lot_code,quantity
receipt_production_2026_00090,1,fg_0090,wh_finished_north_z10,production_lot_2026_00090,3789
receipt_production_2026_00091,1,fg_0091,wh_finished_south_z01,production_lot_2026_00091,3890
receipt_production_2026_00092,1,fg_0092,wh_finished_north_z02,production_lot_2026_00092,3991
receipt_production_2026_00093,1,fg_0093,wh_finished_south_z03,production_lot_2026_00093,4092
receipt_production_2026_00094,1,fg_0094,wh_finished_north_z04,production_lot_2026_00094,4193
receipt_production_2026_00095,1,fg_0095,wh_finished_south_z05,production_lot_2026_00095,4294
receipt_production_2026_00096,1,fg_0096,wh_finished_north_z06,production_lot_2026_00096,4395
receipt_production_2026_00097,1,fg_0097,wh_finished_south_z07,production_lot_2026_00097,4496
receipt_production_2026_00098,1,fg_0098,wh_finished_north_z08,production_lot_2026_00098,4597
receipt_production_2026_00099,1,fg_0099,wh_finished_south_z09,production_lot_2026_00099,4698
receipt_production_2026_00100,1,fg_0100,wh_finished_north_z10,production_lot_2026_00100,4799
receipt_production_2026_00101,1,fg_0101,wh_finished_south_z01,production_lot_2026_00101,4900
receipt_production_2026_00102,1,fg_0102,wh_finished_north_z02,production_lot_2026_00102,5001
receipt_production_2026_00103,1,fg_0103,wh_finished_south_z03,production_lot_2026_00103,5102
receipt_production_2026_00104,1,fg_0104,wh_finished_north_z04,production_lot_2026_00104,5203
receipt_production_2026_00105,1,fg_0105,wh_finished_south_z05,production_lot_2026_00105,5304
receipt_production_2026_00106,1,fg_0106,wh_finished_north_z06,production_lot_2026_00106,5405
receipt_production_2026_00107,1,fg_0107,wh_finished_south_z07,production_lot_2026_00107,5506
receipt_production_2026_00108,1,fg_0108,wh_finished_north_z08,production_lot_2026_00108,5607
receipt_production_2026_00109,1,fg_0109,wh_finished_south_z09,production_lot_2026_00109,5708
receipt_production_2026_00110,1,fg_0110,wh_finished_north_z10,production_lot_2026_00110,5809
receipt_production_2026_00111,1,fg_0111,wh_finished_south_z01,production_lot_2026_00111,5910
receipt_production_2026_00112,1,fg_0112,wh_finished_north_z02,production_lot_2026_00112,6011
receipt_production_2026_00113,1,fg_0113,wh_finished_south_z03,production_lot_2026_00113,6112
receipt_production_2026_00114,1,fg_0114,wh_finished_north_z04,production_lot_2026_00114,6213
receipt_production_2026_00115,1,fg_0115,wh_finished_south_z05,production_lot_2026_00115,6314
receipt_production_2026_00116,1,fg_0116,wh_finished_north_z06,production_lot_2026_00116,6415
receipt_production_2026_00117,1,fg_0117,wh_finished_south_z07,production_lot_2026_00117,6516
receipt_production_2026_00118,1,fg_0118,wh_finished_north_z08,production_lot_2026_00118,6617
receipt_production_2026_00119,1,fg_0119,wh_finished_south_z09,production_lot_2026_00119,6718
receipt_production_2026_00120,1,fg_0120,wh_finished_north_z10,production_lot_2026_00120,6819
receipt_production_2026_00121,1,fg_0121,wh_finished_south_z01,production_lot_2026_00121,6920
receipt_production_2026_00122,1,fg_0122,wh_finished_north_z02,production_lot_2026_00122,7021
receipt_production_2026_00123,1,fg_0123,wh_finished_south_z03,production_lot_2026_00123,7122
receipt_production_2026_00124,1,fg_0124,wh_finished_north_z04,production_lot_2026_00124,7223
receipt_production_2026_00125,1,fg_0125,wh_finished_south_z05,production_lot_2026_00125,7324
receipt_production_2026_00126,1,fg_0126,wh_finished_north_z06,production_lot_2026_00126,7425
receipt_production_2026_00127,1,fg_0127,wh_finished_south_z07,production_lot_2026_00127,7526
receipt_production_2026_00128,1,fg_0128,wh_finished_north_z08,production_lot_2026_00128,7627
receipt_production_2026_00129,1,fg_0129,wh_finished_south_z09,production_lot_2026_00129,7728
receipt_production_2026_00130,1,fg_0130,wh_finished_north_z10,production_lot_2026_00130,7829
receipt_production_2026_00131,1,fg_0131,wh_finished_south_z01,production_lot_2026_00131,7930
receipt_production_2026_00132,1,fg_0132,wh_finished_north_z02,production_lot_2026_00132,8031
receipt_production_2026_00133,1,fg_0133,wh_finished_south_z03,production_lot_2026_00133,8132
receipt_production_2026_00134,1,fg_0134,wh_finished_north_z04,production_lot_2026_00134,8233
receipt_production_2026_00135,1,fg_0135,wh_finished_south_z05,production_lot_2026_00135,8334
receipt_production_2026_00136,1,fg_0136,wh_finished_north_z06,production_lot_2026_00136,8435
receipt_production_2026_00137,1,fg_0137,wh_finished_south_z07,production_lot_2026_00137,8536
receipt_production_2026_00138,1,fg_0138,wh_finished_north_z08,production_lot_2026_00138,8637
receipt_production_2026_00139,1,fg_0139,wh_finished_south_z09,production_lot_2026_00139,8738
receipt_production_2026_00140,1,fg_0140,wh_finished_north_z10,production_lot_2026_00140,1839
receipt_production_2026_00141,1,fg_0141,wh_finished_south_z01,production_lot_2026_00141,1940
receipt_production_2026_00142,1,fg_0142,wh_finished_north_z02,production_lot_2026_00142,2041
receipt_production_2026_00143,1,fg_0143,wh_finished_south_z03,production_lot_2026_00143,2142
receipt_production_2026_00144,1,fg_0144,wh_finished_north_z04,production_lot_2026_00144,2243
receipt_production_2026_00145,1,fg_0145,wh_finished_south_z05,production_lot_2026_00145,2344
receipt_production_2026_00146,1,fg_0146,wh_finished_north_z06,production_lot_2026_00146,2445
receipt_production_2026_00147,1,fg_0147,wh_finished_south_z07,production_lot_2026_00147,2546
receipt_production_2026_00148,1,fg_0148,wh_finished_north_z08,production_lot_2026_00148,2647
receipt_production_2026_00149,1,fg_0149,wh_finished_south_z09,production_lot_2026_00149,2748
receipt_production_2026_00150,1,fg_0150,wh_finished_north_z10,production_lot_2026_00150,2849
receipt_production_2026_00151,1,fg_0151,wh_finished_south_z01,production_lot_2026_00151,2950
receipt_production_2026_00152,1,fg_0152,wh_finished_north_z02,production_lot_2026_00152,3051
receipt_production_2026_00153,1,fg_0153,wh_finished_south_z03,production_lot_2026_00153,3152
receipt_production_2026_00154,1,fg_0154,wh_finished_north_z04,production_lot_2026_00154,3253
receipt_production_2026_00155,1,fg_0155,wh_finished_south_z05,production_lot_2026_00155,3354
receipt_production_2026_00156,1,fg_0156,wh_finished_north_z06,production_lot_2026_00156,3455
receipt_production_2026_00157,1,fg_0157,wh_finished_south_z07,production_lot_2026_00157,3556
receipt_production_2026_00158,1,fg_0158,wh_finished_north_z08,production_lot_2026_00158,3657
receipt_production_2026_00159,1,fg_0159,wh_finished_south_z09,production_lot_2026_00159,3758
receipt_production_2026_00160,1,fg_0160,wh_finished_north_z10,production_lot_2026_00160,3859
receipt_production_2026_00161,1,fg_0161,wh_finished_south_z01,production_lot_2026_00161,3960
receipt_production_2026_00162,1,fg_0162,wh_finished_north_z02,production_lot_2026_00162,4061
receipt_production_2026_00163,1,fg_0163,wh_finished_south_z03,production_lot_2026_00163,4162
receipt_production_2026_00164,1,fg_0164,wh_finished_north_z04,production_lot_2026_00164,4263
receipt_production_2026_00165,1,fg_0165,wh_finished_south_z05,production_lot_2026_00165,4364
receipt_production_2026_00166,1,fg_0166,wh_finished_north_z06,production_lot_2026_00166,4465
receipt_production_2026_00167,1,fg_0167,wh_finished_south_z07,production_lot_2026_00167,4566
receipt_production_2026_00168,1,fg_0168,wh_finished_north_z08,production_lot_2026_00168,4667
receipt_production_2026_00169,1,fg_0169,wh_finished_south_z09,production_lot_2026_00169,4768
receipt_production_2026_00170,1,fg_0170,wh_finished_north_z10,production_lot_2026_00170,4869
receipt_production_2026_00171,1,fg_0171,wh_finished_south_z01,production_lot_2026_00171,4970
receipt_production_2026_00172,1,fg_0172,wh_finished_north_z02,production_lot_2026_00172,5071
receipt_production_2026_00173,1,fg_0173,wh_finished_south_z03,production_lot_2026_00173,5172
receipt_production_2026_00174,1,fg_0174,wh_finished_north_z04,production_lot_2026_00174,5273
receipt_production_2026_00175,1,fg_0175,wh_finished_south_z05,production_lot_2026_00175,5374
receipt_production_2026_00176,1,fg_0176,wh_finished_north_z06,production_lot_2026_00176,5475
receipt_production_2026_00177,1,fg_0177,wh_finished_south_z07,production_lot_2026_00177,5576
receipt_production_2026_00178,1,fg_0178,wh_finished_north_z08,production_lot_2026_00178,5677
receipt_production_2026_00179,1,fg_0179,wh_finished_south_z09,production_lot_2026_00179,5778
receipt_production_2026_00180,1,fg_0180,wh_finished_north_z10,production_lot_2026_00180,5879
receipt_production_2026_00181,1,fg_0181,wh_finished_south_z01,production_lot_2026_00181,5980
receipt_production_2026_00182,1,fg_0182,wh_finished_north_z02,production_lot_2026_00182,6081
receipt_production_2026_00183,1,fg_0183,wh_finished_south_z03,production_lot_2026_00183,6182
receipt_production_2026_00184,1,fg_0184,wh_finished_north_z04,production_lot_2026_00184,6283
receipt_production_2026_00185,1,fg_0185,wh_finished_south_z05,production_lot_2026_00185,6384
receipt_production_2026_00186,1,fg_0186,wh_finished_north_z06,production_lot_2026_00186,6485
receipt_production_2026_00187,1,fg_0187,wh_finished_south_z07,production_lot_2026_00187,6586
receipt_production_2026_00188,1,fg_0188,wh_finished_north_z08,production_lot_2026_00188,6687
receipt_production_2026_00189,1,fg_0189,wh_finished_south_z09,production_lot_2026_00189,6788
receipt_production_2026_00190,1,fg_0190,wh_finished_north_z10,production_lot_2026_00190,6889
receipt_production_2026_00191,1,fg_0191,wh_finished_south_z01,production_lot_2026_00191,6990
receipt_production_2026_00192,1,fg_0192,wh_finished_north_z02,production_lot_2026_00192,7091
receipt_production_2026_00193,1,fg_0193,wh_finished_south_z03,production_lot_2026_00193,7192
receipt_production_2026_00194,1,fg_0194,wh_finished_north_z04,production_lot_2026_00194,7293
receipt_production_2026_00195,1,fg_0195,wh_finished_south_z05,production_lot_2026_00195,7394
receipt_production_2026_00196,1,fg_0196,wh_finished_north_z06,production_lot_2026_00196,7495
receipt_production_2026_00197,1,fg_0197,wh_finished_south_z07,production_lot_2026_00197,7596
receipt_production_2026_00198,1,fg_0198,wh_finished_north_z08,production_lot_2026_00198,7697
receipt_production_2026_00199,1,fg_0199,wh_finished_south_z09,production_lot_2026_00199,7798
receipt_production_2026_00200,1,fg_0200,wh_finished_north_z10,production_lot_2026_00200,7899
receipt_production_2026_00201,1,fg_0001,wh_finished_south_z01,production_lot_2026_00201,8000
receipt_production_2026_00202,1,fg_0002,wh_finished_north_z02,production_lot_2026_00202,8101
receipt_production_2026_00203,1,fg_0003,wh_finished_south_z03,production_lot_2026_00203,8202
receipt_production_2026_00204,1,fg_0004,wh_finished_north_z04,production_lot_2026_00204,8303
receipt_production_2026_00205,1,fg_0005,wh_finished_south_z05,production_lot_2026_00205,8404
receipt_production_2026_00206,1,fg_0006,wh_finished_north_z06,production_lot_2026_00206,8505
receipt_production_2026_00207,1,fg_0007,wh_finished_south_z07,production_lot_2026_00207,8606
receipt_production_2026_00208,1,fg_0008,wh_finished_north_z08,production_lot_2026_00208,8707
receipt_production_2026_00209,1,fg_0009,wh_finished_south_z09,production_lot_2026_00209,1808
receipt_production_2026_00210,1,fg_0010,wh_finished_north_z10,production_lot_2026_00210,1909
receipt_production_2026_00211,1,fg_0011,wh_finished_south_z01,production_lot_2026_00211,2010
receipt_production_2026_00212,1,fg_0012,wh_finished_north_z02,production_lot_2026_00212,2111
receipt_production_2026_00213,1,fg_0013,wh_finished_south_z03,production_lot_2026_00213,2212
receipt_production_2026_00214,1,fg_0014,wh_finished_north_z04,production_lot_2026_00214,2313
receipt_production_2026_00215,1,fg_0015,wh_finished_south_z05,production_lot_2026_00215,2414
receipt_production_2026_00216,1,fg_0016,wh_finished_north_z06,production_lot_2026_00216,2515
receipt_production_2026_00217,1,fg_0017,wh_finished_south_z07,production_lot_2026_00217,2616
receipt_production_2026_00218,1,fg_0018,wh_finished_north_z08,production_lot_2026_00218,2717
receipt_production_2026_00219,1,fg_0019,wh_finished_south_z09,production_lot_2026_00219,2818
receipt_production_2026_00220,1,fg_0020,wh_finished_north_z10,production_lot_2026_00220,2919
receipt_production_2026_00221,1,fg_0021,wh_finished_south_z01,production_lot_2026_00221,3020
receipt_production_2026_00222,1,fg_0022,wh_finished_north_z02,production_lot_2026_00222,3121
receipt_production_2026_00223,1,fg_0023,wh_finished_south_z03,production_lot_2026_00223,3222
receipt_production_2026_00224,1,fg_0024,wh_finished_north_z04,production_lot_2026_00224,3323
receipt_production_2026_00225,1,fg_0025,wh_finished_south_z05,production_lot_2026_00225,3424
receipt_production_2026_00226,1,fg_0026,wh_finished_north_z06,production_lot_2026_00226,3525
receipt_production_2026_00227,1,fg_0027,wh_finished_south_z07,production_lot_2026_00227,3626
receipt_production_2026_00228,1,fg_0028,wh_finished_north_z08,production_lot_2026_00228,3727
receipt_production_2026_00229,1,fg_0029,wh_finished_south_z09,production_lot_2026_00229,3828
receipt_production_2026_00230,1,fg_0030,wh_finished_north_z10,production_lot_2026_00230,3929
receipt_production_2026_00231,1,fg_0031,wh_finished_south_z01,production_lot_2026_00231,4030
receipt_production_2026_00232,1,fg_0032,wh_finished_north_z02,production_lot_2026_00232,4131
receipt_production_2026_00233,1,fg_0033,wh_finished_south_z03,production_lot_2026_00233,4232
receipt_production_2026_00234,1,fg_0034,wh_finished_north_z04,production_lot_2026_00234,4333
receipt_production_2026_00235,1,fg_0035,wh_finished_south_z05,production_lot_2026_00235,4434
receipt_production_2026_00236,1,fg_0036,wh_finished_north_z06,production_lot_2026_00236,4535
receipt_production_2026_00237,1,fg_0037,wh_finished_south_z07,production_lot_2026_00237,4636
receipt_production_2026_00238,1,fg_0038,wh_finished_north_z08,production_lot_2026_00238,4737
receipt_production_2026_00239,1,fg_0039,wh_finished_south_z09,production_lot_2026_00239,4838
receipt_production_2026_00240,1,fg_0040,wh_finished_north_z10,production_lot_2026_00240,4939
receipt_production_2026_00241,1,fg_0041,wh_finished_south_z01,production_lot_2026_00241,5040
receipt_production_2026_00242,1,fg_0042,wh_finished_north_z02,production_lot_2026_00242,5141
receipt_production_2026_00243,1,fg_0043,wh_finished_south_z03,production_lot_2026_00243,5242
receipt_production_2026_00244,1,fg_0044,wh_finished_north_z04,production_lot_2026_00244,5343
receipt_production_2026_00245,1,fg_0045,wh_finished_south_z05,production_lot_2026_00245,5444
receipt_production_2026_00246,1,fg_0046,wh_finished_north_z06,production_lot_2026_00246,5545
receipt_production_2026_00247,1,fg_0047,wh_finished_south_z07,production_lot_2026_00247,5646
receipt_production_2026_00248,1,fg_0048,wh_finished_north_z08,production_lot_2026_00248,5747
receipt_production_2026_00249,1,fg_0049,wh_finished_south_z09,production_lot_2026_00249,5848
receipt_production_2026_00250,1,fg_0050,wh_finished_north_z10,production_lot_2026_00250,5949
receipt_production_2026_00251,1,fg_0051,wh_finished_south_z01,production_lot_2026_00251,6050
receipt_production_2026_00252,1,fg_0052,wh_finished_north_z02,production_lot_2026_00252,6151
receipt_production_2026_00253,1,fg_0053,wh_finished_south_z03,production_lot_2026_00253,6252
receipt_production_2026_00254,1,fg_0054,wh_finished_north_z04,production_lot_2026_00254,6353
receipt_production_2026_00255,1,fg_0055,wh_finished_south_z05,production_lot_2026_00255,6454
receipt_production_2026_00256,1,fg_0056,wh_finished_north_z06,production_lot_2026_00256,6555
receipt_production_2026_00257,1,fg_0057,wh_finished_south_z07,production_lot_2026_00257,6656
receipt_production_2026_00258,1,fg_0058,wh_finished_north_z08,production_lot_2026_00258,6757
receipt_production_2026_00259,1,fg_0059,wh_finished_south_z09,production_lot_2026_00259,6858
receipt_production_2026_00260,1,fg_0060,wh_finished_north_z10,production_lot_2026_00260,6959
receipt_production_2026_00261,1,fg_0061,wh_finished_south_z01,production_lot_2026_00261,7060
receipt_production_2026_00262,1,fg_0062,wh_finished_north_z02,production_lot_2026_00262,7161
receipt_production_2026_00263,1,fg_0063,wh_finished_south_z03,production_lot_2026_00263,7262
receipt_production_2026_00264,1,fg_0064,wh_finished_north_z04,production_lot_2026_00264,7363
receipt_production_2026_00265,1,fg_0065,wh_finished_south_z05,production_lot_2026_00265,7464
receipt_production_2026_00266,1,fg_0066,wh_finished_north_z06,production_lot_2026_00266,7565
receipt_production_2026_00267,1,fg_0067,wh_finished_south_z07,production_lot_2026_00267,7666
receipt_production_2026_00268,1,fg_0068,wh_finished_north_z08,production_lot_2026_00268,7767
receipt_production_2026_00269,1,fg_0069,wh_finished_south_z09,production_lot_2026_00269,7868
receipt_production_2026_00270,1,fg_0070,wh_finished_north_z10,production_lot_2026_00270,7969
receipt_production_2026_00271,1,fg_0071,wh_finished_south_z01,production_lot_2026_00271,8070
receipt_production_2026_00272,1,fg_0072,wh_finished_north_z02,production_lot_2026_00272,8171
receipt_production_2026_00273,1,fg_0073,wh_finished_south_z03,production_lot_2026_00273,8272
receipt_production_2026_00274,1,fg_0074,wh_finished_north_z04,production_lot_2026_00274,8373
receipt_production_2026_00275,1,fg_0075,wh_finished_south_z05,production_lot_2026_00275,8474
receipt_production_2026_00276,1,fg_0076,wh_finished_north_z06,production_lot_2026_00276,8575
receipt_production_2026_00277,1,fg_0077,wh_finished_south_z07,production_lot_2026_00277,8676
receipt_production_2026_00278,1,fg_0078,wh_finished_north_z08,production_lot_2026_00278,8777
receipt_production_2026_00279,1,fg_0079,wh_finished_south_z09,production_lot_2026_00279,1878
receipt_production_2026_00280,1,fg_0080,wh_finished_north_z10,production_lot_2026_00280,1979
receipt_production_2026_00281,1,fg_0081,wh_finished_south_z01,production_lot_2026_00281,2080
receipt_production_2026_00282,1,fg_0082,wh_finished_north_z02,production_lot_2026_00282,2181
receipt_production_2026_00283,1,fg_0083,wh_finished_south_z03,production_lot_2026_00283,2282
receipt_production_2026_00284,1,fg_0084,wh_finished_north_z04,production_lot_2026_00284,2383
receipt_production_2026_00285,1,fg_0085,wh_finished_south_z05,production_lot_2026_00285,2484
receipt_production_2026_00286,1,fg_0086,wh_finished_north_z06,production_lot_2026_00286,2585
receipt_production_2026_00287,1,fg_0087,wh_finished_south_z07,production_lot_2026_00287,2686
receipt_production_2026_00288,1,fg_0088,wh_finished_north_z08,production_lot_2026_00288,2787
receipt_production_2026_00289,1,fg_0089,wh_finished_south_z09,production_lot_2026_00289,2888
receipt_production_2026_00290,1,fg_0090,wh_finished_north_z10,production_lot_2026_00290,2989
receipt_production_2026_00291,1,fg_0091,wh_finished_south_z01,production_lot_2026_00291,3090
receipt_production_2026_00292,1,fg_0092,wh_finished_north_z02,production_lot_2026_00292,3191
receipt_production_2026_00293,1,fg_0093,wh_finished_south_z03,production_lot_2026_00293,3292
receipt_production_2026_00294,1,fg_0094,wh_finished_north_z04,production_lot_2026_00294,3393
receipt_production_2026_00295,1,fg_0095,wh_finished_south_z05,production_lot_2026_00295,3494
receipt_production_2026_00296,1,fg_0096,wh_finished_north_z06,production_lot_2026_00296,3595
receipt_production_2026_00297,1,fg_0097,wh_finished_south_z07,production_lot_2026_00297,3696
receipt_production_2026_00298,1,fg_0098,wh_finished_north_z08,production_lot_2026_00298,3797
receipt_production_2026_00299,1,fg_0099,wh_finished_south_z09,production_lot_2026_00299,3898
receipt_production_2026_00300,1,fg_0100,wh_finished_north_z10,production_lot_2026_00300,3999
